probe	t-statistics
cg26748945	-12.5790945488809
cg26770917	-20.5636222191154
cg26772854	-14.6703481114168
cg26777883	-19.2360732391148
cg26780998	-15.3816463567117
cg26801538	-27.5010803038884
cg26802025	-18.228070960857
cg26804733	-24.2422611221055
cg26808436	-10.596565125607
cg26809635	-13.7155744798121
cg26814089	-11.0815709550698
cg26819695	-22.8051299758451
cg26821540	-21.0932919959189
cg26828839	-12.8311126762913
cg26830291	-15.9513536496628
cg26839728	-16.1572353879042
cg26846424	-14.4120016001921
cg26847100	-24.2846488595974
cg26855302	-21.0628556054368
cg26858581	-22.7965037942266
cg26859841	-13.0807783209001
cg26870057	-11.7191839622138
cg26880055	-15.8070566210396
cg26880493	-15.7411075612268
cg26885517	-22.9297122268026
cg26886381	-14.1828756821999
cg26886850	-20.8485151613113
cg26899012	-15.5181405470033
cg26912890	-14.2143557816476
cg26928080	-13.0417415229034
cg26928125	-14.9546622229955
cg26932441	-14.3428334616814
cg26933063	-19.5577268693731
cg26946905	-13.8266393728391
cg26947450	-13.7268746985027
cg26952803	-18.3723973532856
cg26964651	-22.845114183908
cg26969652	-25.3192789327843
cg26969933	-19.7747481361504
cg26976732	-13.689206819679
cg26985686	-16.9205520463863
cg26986911	-14.9261696713727
cg26999029	-17.8508219628841
cg27005179	-19.6189170348288
cg27007060	-17.2552597792159
cg27014380	-16.2496102859375
cg27018380	-10.277369110966
cg27019093	-18.2183885321206
cg27019126	-14.1474429933059
cg27019278	-14.6427920127013
cg27021357	-13.8737842220057
cg27025079	-21.0149902921059
cg27026786	-19.8951359884999
cg27027827	-13.5151933607212
cg27034576	-15.524282280142
cg27037018	-26.6876898399968
cg27040700	-28.1445324946855
cg27051931	-12.91003812719
cg27069285	-19.6758057462703
cg27090201	-16.7756056017688
cg27095592	-12.5217122498361
cg27096255	-14.9504129033054
cg27097542	-23.8454046319274
cg27106643	-16.914657555633
cg27107585	-13.3158412957697
cg27125093	-29.7020961759325
cg27125605	-19.823982973108
cg27126505	-16.3338659142913
cg27131953	17.119204613261
cg27133493	-18.9998600736529
cg27134816	-15.3706780803401
cg27134832	-17.1570412652526
cg27136844	-11.5311046831288
cg27137389	-14.132276707607
cg27139457	-24.229690843224
cg27143842	-17.1785023785317
cg27166033	-18.8200225010856
cg27175471	-16.0053366042106
cg27179533	-13.1203092131674
cg27189087	-16.9831261495205
cg27200446	-17.9486958335658
cg27207308	-13.8513204073688
cg27207796	-15.5205749060142
cg27217253	13.9011489714372
cg27220401	-20.0217930942319
cg27223727	-20.5717584243732
cg27228168	-18.09809924513
cg27234864	-19.2838456736258
cg27253454	-13.0749111086951
cg27262054	-24.0689224917805
cg27264462	-18.768497794806
cg27268486	-15.3373182536704
cg27272220	-14.5453964669935
cg27284034	-26.4777109874114
cg27298243	-16.8312329371841
cg27300950	-17.7083131992805
cg27301032	-17.7286146646782
cg27303880	-20.5660606022864
cg27304110	-14.9528888094302
cg27308329	-17.3728932464995
cg27308982	-17.8139032171026
cg27310319	-13.4606291846323
cg27314761	-22.1859715702769
cg27331524	-14.8875010550756
cg27338487	-14.6323654681619
cg27341472	-12.6619496477434
cg27341926	-12.7502148540403
cg27347269	-16.9284501108954
cg27349687	-19.5335098865278
cg27353824	-17.9603780378871
cg27364741	-11.6124845432929
cg27366766	-18.1106216268264
cg27368891	-19.0246475292455
cg27370104	12.0735340062049
cg27370923	-18.4867437726087
cg27376182	-10.5571035313662
cg27380599	-13.7470783957671
cg27393726	-8.6228761106341
cg27426287	-15.4522805645953
cg27437304	-16.1905640517522
cg27442308	-13.1927690611026
cg27443867	-13.7119763818595
cg27453857	-12.1726056145246
cg27454412	-12.8509334855269
cg27462475	-20.6603103877176
cg27465569	13.8121314137363
cg27467929	-15.0933674778712
cg27477373	-14.8300965762395
cg27484483	-18.7803653137382
cg27495845	11.3601998723851
cg27500214	-11.6095627539754
cg27501878	-16.7068689574984
cg27504802	-12.6875757909643
cg27515369	-16.957155933267
cg27518976	-20.0591885157653
cg27528510	-12.625673587766
cg27546066	-14.4317257331049
cg27547442	-19.6916263671475
cg27549878	-17.586130967245
cg27554565	-9.91592752329244
cg27561954	-24.3986631611595
cg27570249	-19.7671756439982
cg27583604	-21.6578063391464
cg27589088	-14.5262708230813
cg27590049	-12.5849844867332
cg27591450	-18.6682001957554
cg27592410	-20.1026967077803
cg27615603	-22.6194204673639
cg27616227	-12.2781933556115
cg27618240	-12.8518421092872
cg27621340	-13.0958294834859
cg27625055	-16.2461193260865
cg27628089	-18.6985834503287
cg27629992	-25.9744273524659
cg27642062	-16.5553296168655
cg27648738	-17.7613416538453
cg27654142	-15.5868124613315
cg27655671	-19.6156720985247
cg27658416	-16.8679212227597
cg27661381	-14.2445924271308
cg27664496	-13.8698892995969
